STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,Q,Financing source,F,Financing scheme,UNIT,Measurement unit,FREQ,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation value (DotStat),DIFF_REGION_STATE,Date of spatial reference,DIFF_LAST_UPDATE,Update date,DIFF_EMBARGO_DATE,Date of publication,DIFF_DB_STATE,Database state,MULT,Unit Multiplier,OBS_STATUS,Code list for Observation Status,DECIMALS,Decimals,DIFF_REGION_REF,Spatial reference
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_3,Self-payments without cost sharing,CHF,Swiss franc,A,Annual,2010,,11495.117,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_3,Self-payments without cost sharing,CHF,Swiss franc,A,Annual,2011,,11453.628,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_3,Self-payments without cost sharing,CHF,Swiss franc,A,Annual,2012,,11723.07,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_3,Self-payments without cost sharing,CHF,Swiss franc,A,Annual,2013,,11769.592,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_3,Self-payments without cost sharing,CHF,Swiss franc,A,Annual,2014,,11956.363,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_3,Self-payments without cost sharing,CHF,Swiss franc,A,Annual,2015,,11879.785,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_3,Self-payments without cost sharing,CHF,Swiss franc,A,Annual,2016,,11686.431,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_3,Self-payments without cost sharing,CHF,Swiss franc,A,Annual,2017,,12235.058,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_3,Self-payments without cost sharing,CHF,Swiss franc,A,Annual,2018,,12654.873,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_3,Self-payments without cost sharing,CHF,Swiss franc,A,Annual,2019,,13037.718,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_3,Self-payments without cost sharing,CHF,Swiss franc,A,Annual,2020,,12506.929,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_3,Self-payments without cost sharing,CHF,Swiss franc,A,Annual,2021,,14006.424,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_3,Self-payments without cost sharing,CHF,Swiss franc,A,Annual,2022,,14719.628,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_3,Self-payments without cost sharing,CHF,Swiss franc,A,Annual,2023,,15215.268,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,P,Provisional value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,_T,Total,CHF,Swiss franc,A,Annual,2010,,3766.242,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,_T,Total,CHF,Swiss franc,A,Annual,2011,,4017.476,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,_T,Total,CHF,Swiss franc,A,Annual,2012,,4045.199,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,_T,Total,CHF,Swiss franc,A,Annual,2013,,4115.619,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,_T,Total,CHF,Swiss franc,A,Annual,2014,,4163.524,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,_T,Total,CHF,Swiss franc,A,Annual,2015,,4331.094,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,_T,Total,CHF,Swiss franc,A,Annual,2016,,4470.632,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,_T,Total,CHF,Swiss franc,A,Annual,2017,,4667.148,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,_T,Total,CHF,Swiss franc,A,Annual,2018,,4670.878,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,_T,Total,CHF,Swiss franc,A,Annual,2019,,4764.228,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,_T,Total,CHF,Swiss franc,A,Annual,2020,,5665.219,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,_T,Total,CHF,Swiss franc,A,Annual,2021,,6800.294,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,_T,Total,CHF,Swiss franc,A,Annual,2022,,6778.695,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,_T,Total,CHF,Swiss franc,A,Annual,2023,,5302.533,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,P,Provisional value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_4,Private households,F_3_2,"Foundations, donations",CHF,Swiss franc,A,Annual,2010,,571.07,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_4,Private households,F_3_2,"Foundations, donations",CHF,Swiss franc,A,Annual,2011,,590.67,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_4,Private households,F_3_2,"Foundations, donations",CHF,Swiss franc,A,Annual,2012,,560.807,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_4,Private households,F_3_2,"Foundations, donations",CHF,Swiss franc,A,Annual,2013,,713.237,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_4,Private households,F_3_2,"Foundations, donations",CHF,Swiss franc,A,Annual,2014,,634.692,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_4,Private households,F_3_2,"Foundations, donations",CHF,Swiss franc,A,Annual,2015,,688.014,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_4,Private households,F_3_2,"Foundations, donations",CHF,Swiss franc,A,Annual,2016,,663.148,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_4,Private households,F_3_2,"Foundations, donations",CHF,Swiss franc,A,Annual,2017,,691.236,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_4,Private households,F_3_2,"Foundations, donations",CHF,Swiss franc,A,Annual,2018,,721.292,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_4,Private households,F_3_2,"Foundations, donations",CHF,Swiss franc,A,Annual,2019,,637.92,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_4,Private households,F_3_2,"Foundations, donations",CHF,Swiss franc,A,Annual,2020,,689.407,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_4,Private households,F_3_2,"Foundations, donations",CHF,Swiss franc,A,Annual,2021,,717.943,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_4,Private households,F_3_2,"Foundations, donations",CHF,Swiss franc,A,Annual,2022,,752.452,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_4,Private households,F_3_2,"Foundations, donations",CHF,Swiss franc,A,Annual,2023,,801.871,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,P,Provisional value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_2_4,Accident insurance,CHF,Swiss franc,A,Annual,2010,,1884.215,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_2_4,Accident insurance,CHF,Swiss franc,A,Annual,2011,,1918.855,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_2_4,Accident insurance,CHF,Swiss franc,A,Annual,2012,,1969.186,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_2_4,Accident insurance,CHF,Swiss franc,A,Annual,2013,,2193.921,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_2_4,Accident insurance,CHF,Swiss franc,A,Annual,2014,,2203.947,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_2_4,Accident insurance,CHF,Swiss franc,A,Annual,2015,,2248.296,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_2_4,Accident insurance,CHF,Swiss franc,A,Annual,2016,,2339.729,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_2_4,Accident insurance,CHF,Swiss franc,A,Annual,2017,,2279.091,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_2_4,Accident insurance,CHF,Swiss franc,A,Annual,2018,,2331.18,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_2_4,Accident insurance,CHF,Swiss franc,A,Annual,2019,,2390.642,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_2_4,Accident insurance,CHF,Swiss franc,A,Annual,2020,,2308.963,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_2_4,Accident insurance,CHF,Swiss franc,A,Annual,2021,,2303.271,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_2_4,Accident insurance,CHF,Swiss franc,A,Annual,2022,,2363.385,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_2_4,Accident insurance,CHF,Swiss franc,A,Annual,2023,,2539.659,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,P,Provisional value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3,Private financing,CHF,Swiss franc,A,Annual,2010,,575.108,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3,Private financing,CHF,Swiss franc,A,Annual,2011,,533.664,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3,Private financing,CHF,Swiss franc,A,Annual,2012,,566.841,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3,Private financing,CHF,Swiss franc,A,Annual,2013,,749.826,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3,Private financing,CHF,Swiss franc,A,Annual,2014,,731.825,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3,Private financing,CHF,Swiss franc,A,Annual,2015,,786.083,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3,Private financing,CHF,Swiss franc,A,Annual,2016,,744.419,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3,Private financing,CHF,Swiss franc,A,Annual,2017,,756.141,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3,Private financing,CHF,Swiss franc,A,Annual,2018,,899.048,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3,Private financing,CHF,Swiss franc,A,Annual,2019,,898.018,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3,Private financing,CHF,Swiss franc,A,Annual,2020,,1244.251,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3,Private financing,CHF,Swiss franc,A,Annual,2021,,1087.426,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3,Private financing,CHF,Swiss franc,A,Annual,2022,,1260.762,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3,Private financing,CHF,Swiss franc,A,Annual,2023,,1316.781,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,P,Provisional value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_2_1,Compulsory health insurance,CHF,Swiss franc,A,Annual,2010,,22054.056,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_2_1,Compulsory health insurance,CHF,Swiss franc,A,Annual,2011,,23460.975,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_2_1,Compulsory health insurance,CHF,Swiss franc,A,Annual,2012,,25819.839,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_2_1,Compulsory health insurance,CHF,Swiss franc,A,Annual,2013,,26366.798,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_2_1,Compulsory health insurance,CHF,Swiss franc,A,Annual,2014,,26376.719,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_2_1,Compulsory health insurance,CHF,Swiss franc,A,Annual,2015,,27355.045,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_2_1,Compulsory health insurance,CHF,Swiss franc,A,Annual,2016,,28860.956,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_2_1,Compulsory health insurance,CHF,Swiss franc,A,Annual,2017,,30311.239,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_2_1,Compulsory health insurance,CHF,Swiss franc,A,Annual,2018,,31528.613,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_2_1,Compulsory health insurance,CHF,Swiss franc,A,Annual,2019,,32109.183,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_2_1,Compulsory health insurance,CHF,Swiss franc,A,Annual,2020,,32578.966,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_2_1,Compulsory health insurance,CHF,Swiss franc,A,Annual,2021,,33275.126,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_2_1,Compulsory health insurance,CHF,Swiss franc,A,Annual,2022,,34538.09,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
